"Date","Price","Open","High","Low","Vol.","Change %"
"09/01/2018","8.052","8.358","8.358","7.632","6.21M","-3.21%"
"08/01/2018","8.319","8.930","8.930","7.808","6.82M","-7.16%"
"07/01/2018","8.961","8.426","9.006","8.426","3.35M","6.24%"
"06/01/2018","8.434","8.861","9.083","8.434","6.75M","-4.74%"
"05/01/2018","8.854","9.136","9.159","8.625","4.97M","-2.93%"
"04/01/2018","9.121","8.411","9.121","8.224","6.38M","8.44%"
"03/01/2018","8.411","8.224","8.635","8.224","4.53M","2.27%"
"02/01/2018","8.224","8.411","8.486","8.142","5.33M","-1.43%"
"01/01/2018","8.344","7.933","8.822","7.925","8.04M","5.28%"
"12/01/2017","7.925","7.663","7.955","7.409","7.76M","3.41%"
"11/01/2017","7.663","7.589","8.090","7.327","9.15M","0.99%"
"10/01/2017","7.589","6.916","7.776","6.916","8.86M","9.49%"
"09/01/2017","6.931","6.542","7.133","6.542","9.61M","5.94%"
"08/01/2017","6.542","6.288","6.549","6.288","7.22M","5.29%"
"07/01/2017","6.213","6.086","6.280","5.996","9.78M","2.09%"
"06/01/2017","6.086","5.929","6.198","5.735","11.99M","2.78%"
"05/01/2017","5.921","5.794","5.981","5.682","9.27M","2.86%"
"04/01/2017","5.757","5.617","5.899","5.573","3.27M","1.82%"
"03/01/2017","5.654","5.661","5.727","5.177","4.14M","0.13%"
"02/01/2017","5.647","5.537","5.860","5.507","8.40M","2.40%"
