"Date","Price","Open","High","Low","Vol.","Change %"
"05/01/2020","36.81","31.98","36.90","31.98","20.08K","13.02%"
"04/01/2020","32.57","26.86","34.41","26.75","36.99K","15.74%"
"03/01/2020","28.14","34.27","35.75","24.29","72.82K","-15.42%"
"02/01/2020","33.27","38.01","40.33","32.29","39.15K","-12.45%"
"01/01/2020","38.00","42.52","44.59","37.98","32.53K","-10.44%"
"12/01/2019","42.43","38.20","43.00","36.97","62.13K","11.86%"
"11/01/2019","37.93","37.80","38.50","37.00","29.46K","6.75%"
"10/01/2019","35.53","33.70","36.54","32.22","52.83K","3.89%"
"09/01/2019","34.20","31.05","35.78","31.05","25.53K","12.13%"
"08/01/2019","30.50","35.65","35.65","29.50","29.90K","-16.55%"
"07/01/2019","36.55","37.90","38.28","36.45","68.68K","-5.94%"
"06/01/2019","38.86","34.44","39.40","34.44","38.98K","16.24%"
"05/01/2019","33.43","36.35","36.70","33.07","61.91K","-12.94%"
"04/01/2019","38.40","40.50","42.00","37.76","38.72K","-3.44%"
"03/01/2019","39.77","35.80","39.77","35.40","67.47K","9.50%"
"02/01/2019","36.32","33.19","37.16","30.10","166.21K","9.67%"
"01/01/2019","33.12","29.60","33.61","28.81","36.23K","9.71%"
"12/01/2018","30.19","33.54","33.54","29.10","69.93K","-10.00%"
"11/01/2018","33.54","40.20","40.20","31.32","41.67K","-10.53%"
"10/01/2018","37.49","42.27","43.30","35.51","34.31K","-14.61%"
"09/01/2018","43.90","41.43","43.90","39.16","25.68K","2.53%"
"08/01/2018","42.81","46.24","46.93","41.69","14.19K","-12.41%"
"07/01/2018","48.88","44.87","48.88","43.41","13.50K","8.07%"
"06/01/2018","45.23","48.83","51.79","44.89","25.56K","-6.16%"
"05/01/2018","48.20","51.62","52.28","48.04","42.01K","-7.60%"
"04/01/2018","52.17","53.27","56.75","51.30","32.55K","1.01%"
"03/01/2018","51.64","52.24","54.36","51.33","65.37K","-1.13%"
"02/01/2018","52.24","48.41","52.96","44.87","98.98K","9.13%"
"01/01/2018","47.87","48.00","49.99","47.69","55.78K","2.91%"
"12/01/2017","46.51","41.77","47.04","41.39","54.55K","11.76%"
"11/01/2017","41.62","42.37","43.90","40.94","68.59K","-2.04%"
"10/01/2017","42.49","39.26","44.03","39.26","36.12K","8.82%"
"09/01/2017","39.05","40.69","40.74","38.18","46.38K","-2.58%"
"08/01/2017","40.08","38.89","41.08","38.09","48.02K","2.68%"
"07/01/2017","39.04","34.33","39.33","34.10","60.10K","14.10%"
"06/01/2017","34.21","34.40","35.81","33.25","21.59K","-0.49%"
"05/01/2017","34.38","34.53","35.51","32.55","45.98K","-1.27%"
"04/01/2017","34.82","35.13","35.97","34.28","25.37K","-1.97%"
"03/01/2017","35.52","37.31","37.50","34.43","54.33K","-2.46%"
"02/01/2017","36.42","37.73","38.62","35.71","118.65K","-3.27%"
