"Date","Price","Open","High","Low","Vol.","Change %"
"07/01/2021","2.627","2.706","2.706","2.627","117.59K","-13.04%"
"05/01/2021","3.021","3.021","3.021","3.021","1.10K","-3.08%"
"04/01/2021","3.117","3.117","3.117","3.117","0.06K","-1.58%"
"03/01/2021","3.167","3.209","3.209","3.167","24.67K","-1.30%"
"02/01/2021","3.209","3.209","3.209","3.126","27.41K","0.79%"
"01/01/2021","3.184","3.126","3.326","3.126","24.65K","1.87%"
"12/01/2020","3.126","3.069","3.151","3.069","84.22K","1.86%"
"11/01/2020","3.069","3.055","3.090","3.055","70.20K","2.79%"
"10/01/2020","2.985","3.055","3.055","2.985","2.08K","-2.27%"
"09/01/2020","3.055","2.847","3.055","2.847","29.44K","0.00%"
"08/01/2020","3.055","2.847","3.055","2.840","18.97K","7.32%"
"07/01/2020","2.847","2.916","2.916","2.847","28.73K","0.00%"
"06/01/2020","2.847","3.055","3.055","2.847","48.65K","-2.38%"
"05/01/2020","2.916","3.069","3.069","2.916","19.44K","-5.04%"
"04/01/2020","3.071","3.084","3.084","3.064","26.97K","0.00%"
"03/01/2020","3.071","3.166","3.166","3.003","54.19K","-3.02%"
"02/01/2020","3.166","3.153","3.173","3.071","22.28K","0.43%"
"01/01/2020","3.153","3.139","3.166","3.139","29.91K","0.43%"
"12/01/2019","3.139","2.921","3.139","2.921","69.15K","7.48%"
"11/01/2019","2.921","2.900","2.921","2.900","14.49K","0.47%"
"10/01/2019","2.907","2.866","2.907","2.866","14.01K","1.67%"
"09/01/2019","2.859","2.859","2.859","2.811","66.30K","0.00%"
"08/01/2019","2.859","2.866","2.873","2.859","32.36K","-0.24%"
"07/01/2019","2.866","2.866","3.003","2.866","27.69K","-1.18%"
"06/01/2019","2.900","3.037","3.037","2.900","66.89K","-4.49%"
"05/01/2019","3.037","2.765","3.126","2.765","74.57K","10.07%"
"04/01/2019","2.759","2.604","2.759","2.604","51.98K","6.92%"
"03/01/2019","2.580","2.627","2.627","2.569","23.83K","-1.78%"
"02/01/2019","2.627","2.580","2.627","2.580","59.51K","1.81%"
"01/01/2019","2.580","2.493","2.580","2.493","57.38K","5.49%"
"12/01/2018","2.446","2.458","2.458","2.393","18.85K","-4.77%"
"11/01/2018","2.569","2.393","2.569","2.393","53.35K","1.15%"
"10/01/2018","2.539","2.493","2.569","2.493","27.49K","1.87%"
"09/01/2018","2.493","2.487","2.493","2.487","71.11K","-0.70%"
"08/01/2018","2.510","2.481","2.510","2.481","25.17K","1.18%"
"07/01/2018","2.481","2.452","2.510","2.393","48.46K","0.95%"
"06/01/2018","2.458","2.569","2.569","2.452","39.51K","-8.48%"
"05/01/2018","2.685","2.267","2.691","2.267","108.02K","20.39%"
"04/01/2018","2.231","2.188","2.231","2.164","81.61K","1.94%"
"03/01/2018","2.188","2.173","2.188","2.173","72.36K","0.69%"
"02/01/2018","2.173","2.173","2.173","2.148","47.03K","0.00%"
"01/01/2018","2.173","2.173","2.193","2.133","246.42K","3.57%"
"12/01/2017","2.098","2.198","2.198","2.098","1.02K","-4.55%"
"11/01/2017","2.198","2.148","2.198","2.123","50.95K","4.76%"
"10/01/2017","2.098","1.998","2.098","1.993","232.94K","5.26%"
"09/01/2017","1.993","1.973","2.023","1.973","98.76K","1.01%"
"08/01/2017","1.973","1.948","1.973","1.948","25.11K","1.28%"
"07/01/2017","1.948","1.848","1.948","1.848","31.46K","5.41%"
"06/01/2017","1.848","1.898","1.898","1.823","44.67K","-4.39%"
"05/01/2017","1.933","1.740","1.948","1.740","236.28K","11.11%"
"04/01/2017","1.740","1.780","1.826","1.740","68.06K","-2.25%"
"03/01/2017","1.780","1.801","1.805","1.763","114.99K","-1.17%"
"02/01/2017","1.801","1.570","1.805","1.570","26.40K","15.95%"
